14. Em mercados competitivos, os preços refletem integralmente o valor dos impostos sobre os produtos.;Errado. O repasse do imposto depende da elasticidade da demanda e da oferta.;
15. A elasticidade-preço da demanda influencia diretamente a eficiência de um imposto.;Certo. Quanto mais inelástica a demanda, menor a perda de eficiência.;
16. A receita de um imposto será maior se a demanda for mais elástica.;Errado. Com demanda elástica, a quantidade demandada cai muito, reduzindo a arrecadação.;
17. Em concorrência perfeita, os consumidores e produtores são tomadores de preço.;Certo. Nenhum agente individual consegue influenciar o preço de mercado.;
18. Se a elasticidade-preço da demanda for zero, o bem é considerado perfeitamente elástico.;Errado. Zero significa perfeitamente inelástico, não elástico.;
19. Um subsídio a um bem com oferta inelástica e demanda elástica beneficia mais os consumidores.;Errado. Com oferta inelástica, o benefício vai mais para os produtores.;
20. Se um imposto é imposto em um bem com demanda elástica, a quantidade demandada se reduz significativamente.;Certo. Uma pequena alta no preço leva a grande queda na demanda.;
21. O ônus do imposto recai mais sobre o lado do mercado que for mais inelástico.;Certo. O lado menos sensível ao preço arca com a maior parte do imposto.;
22. Quando a demanda é perfeitamente elástica, o preço do bem permanece constante após o imposto.;"Certo. Os produtores não conseguem aumentar o preço; senão, perdem todos os consumidores.";
23. A elasticidade-preço da oferta negativa indica que a quantidade ofertada cai quando o preço sobe.;Errado. Isso viola a lei da oferta, que indica relação direta entre preço e quantidade ofertada.;
24. Produtos com elasticidade-renda negativa são considerados bens inferiores.;Certo. Quando a renda aumenta, a demanda por eles diminui.;
25. Se a demanda for inelástica, aumentar o imposto sempre aumentará a arrecadação.;Certo. Com pouca variação na quantidade, a receita do governo tende a crescer.;
A elasticidade-preço da demanda mede a variação da quantidade demandada diante de uma variação na renda do consumidor.;Errado – A elasticidade-preço da demanda mede a variação da quantidade demandada em resposta à variação no preço do próprio bem, não à renda.;
Bens essenciais tendem a apresentar demanda mais inelástica do que bens supérfluos.;Certo – Como são necessários, os consumidores continuam comprando mesmo com variações no preço.;
Quando a elasticidade-preço da demanda é unitária, um aumento de preço reduz a receita total.;Errado – Com elasticidade unitária (E = 1), a receita total não se altera com a variação de preço.;
Uma redução de imposto em um mercado com demanda inelástica e oferta elástica beneficia mais os consumidores.;Certo – O benefício se concentra nos consumidores, pois eles não reduzem o consumo com facilidade, enquanto os produtores conseguem ajustar a produção.;
A curva de demanda é mais inclinada quanto mais inelástica for a demanda.;Certo – Curvas mais verticais indicam menor sensibilidade do consumidor ao preço.;
Se a demanda é perfeitamente elástica, os produtores não conseguem repassar aumentos de impostos aos consumidores.;Certo – Qualquer aumento de preço elimina totalmente a demanda, então o produtor arca com o imposto.;
A oferta perfeitamente inelástica significa que a quantidade ofertada é constante, independentemente do preço.;Certo – A curva de oferta é vertical e não responde a variações no preço.;
Produtos com elasticidade-renda positiva são chamados de bens inferiores.;Errado – Bens inferiores têm elasticidade-renda negativa. Bens normais têm elasticidade-renda positiva.;
A elasticidade cruzada da demanda entre dois bens substitutos é negativa.;Errado – Para substitutos, a elasticidade cruzada é positiva, pois o aumento no preço de um aumenta a demanda pelo outro.;
Em concorrência perfeita, o consumidor atinge o ótimo quando a taxa marginal de substituição é igual ao preço relativo.;Certo – TMS = P1/P2 no ponto ótimo de consumo.;
A curva de indiferença é convexa em relação à origem quando há preferência por diversidade entre os bens.;Certo – A convexidade expressa a disposição do consumidor em trocar um bem pelo outro de forma decrescente.;
Curvas de indiferença que se cruzam indicam inconsistência nas preferências do consumidor.;Certo – Isso violaria o princípio da transitividade das preferências.;
Um aumento da renda sempre leva ao aumento proporcional do consumo de todos os bens.;Errado – Alguns bens são inferiores, e o consumo pode cair com o aumento da renda.;
Se a elasticidade-preço da demanda é maior que 1, um aumento no preço reduz a receita total.;Certo – Porque a quantidade demandada cai proporcionalmente mais que o aumento no preço.;
Bens complementares têm elasticidade cruzada negativa.;Certo – Aumentos no preço de um reduzem a demanda pelo outro.;
A hemodiálise é um exemplo de serviço de oferta preço-inelástica.;Errado – A demanda por hemodiálise é que é preço-inelástica, pois é vital.;
A introdução de um imposto em um mercado com demanda inelástica causa maior incidência sobre o produtor.;Errado – Com demanda inelástica, os consumidores suportam maior parte do imposto.;
Quando a elasticidade da oferta é alta, os produtores conseguem repassar menos do imposto ao consumidor.;Errado – Quando a oferta é elástica e a demanda é inelástica, mais do imposto é repassado ao consumidor.;
Se a curva de indiferença for linear, o consumidor sempre consome uma combinação dos dois bens.;Errado – Com curvas lineares (substitutos perfeitos), o consumo pode ser de apenas um bem (solução de canto).;
Uma curva de indiferença mais distante da origem representa maior nível de utilidade.;Certo – Quanto mais longe da origem, maior a satisfação do consumidor.;
Se a taxa marginal de substituição é constante, então os bens são substitutos perfeitos.;Certo – Isso implica curvas de indiferença lineares.;
O aumento da renda sempre desloca a restrição orçamentária para cima e para a direita.;Certo – O consumidor pode adquirir mais bens com maior renda.;
Em elasticidade-preço unitária, a curva de demanda é uma hipérbole equilátera.;Certo – A curva é representada por uma função de demanda hiperbólica.;
Um aumento de imposto sobre um bem viciante afeta principalmente os consumidores.;Certo – A demanda é inelástica, então os produtores repassam quase todo o imposto ao consumidor.;
Mesmo com aumento de renda, o consumidor pode reduzir o consumo de determinado bem.;Certo – No caso de bens inferiores, o aumento de renda pode levar à queda do consumo desses bens.;
A hemodiálise tem oferta preço-inelástica por ser serviço vital.;Errado. A hemodiálise tem demanda preço-inelástica. A oferta depende da estrutura produtiva, não da vitalidade do serviço.;
Bens essenciais tendem a ter menor elasticidade-preço da demanda que bens supérfluos.;Certo. Por serem necessários, os consumidores compram mesmo com alta de preços, tornando a demanda inelástica.;
Um aumento no consumo de um bem sempre aumenta a utilidade.;Errado. Se o consumo passar do ponto de saciedade, a utilidade não aumenta (Umg = 0).;
Elasticidade-preço da demanda igual a 1 implica receita total constante com variações de preço.;Certo. A elasticidade unitária mantém receita total estável com variações no preço.;
Demanda com elasticidade-preço maior que 1 é elástica.;Certo. E, nesse caso, o aumento de preço reduz a receita total.;
No ótimo do consumidor, a taxa marginal de substituição é igual ao preço relativo dos bens.;Certo. Isso garante que a utilidade seja maximizada com o orçamento disponível.;
Se a demanda for pouco elástica, o consumidor arca com maior parte de um novo imposto.;Certo. Com demanda inelástica, o consumidor absorve o impacto do imposto no preço.;
Curvas de indiferença mal comportadas podem levar à queda no consumo de um bem mesmo com aumento de renda.;Certo. Preferências não convencionais podem gerar esse tipo de comportamento.;
Em função de utilidade linear, o consumidor pode escolher consumir apenas um bem.;Certo. Em caso de bens substitutos perfeitos, o ponto ótimo pode ocorrer no canto.;
Elasticidade-preço da oferta igual a zero implica que somente a demanda define o preço.;Certo. A oferta vertical implica preço ajustado unicamente por variações na demanda.;
O uso de gás como substituto da eletricidade aumenta a elasticidade-preço da demanda por eletricidade.;Certo. Quanto mais substitutos houver, maior será a elasticidade da demanda.;
Bem de Giffen tem elasticidade-renda maior que 1.;Errado. Bem de Giffen é inferior, mas seu comportamento está relacionado ao preço, não à renda.;
Redução do desemprego desloca a curva de possibilidades de produção (CPP) para fora.;Errado. Ocorre movimento dentro da CPP até o ponto de pleno emprego, mas não deslocamento.;
Aumento da poupança eleva o investimento e desloca a CPP para fora.;Certo. Mais investimentos aumentam a capacidade produtiva futura.;
Se o preço de um bem sobe e o consumo não muda, o bem é normal.;"Errado. A demanda é perfeitamente inelástica; não se pode concluir que é um bem normal.";
Bens essenciais têm demanda elástica em relação ao preço.;Errado. Bens essenciais tendem a ter demanda inelástica, pois são indispensáveis.;
A elasticidade-preço da oferta mede a variação da quantidade ofertada em resposta ao preço.;Certo. Esse é o conceito básico da elasticidade da oferta.;
Bens com muitos substitutos têm elasticidade-preço da demanda elevada.;Certo. Quanto mais opções, mais sensível o consumidor está ao preço.;
Se a elasticidade-preço da demanda for zero, o preço pode variar sem afetar a quantidade.;Certo. A demanda é perfeitamente inelástica.;
Se a elasticidade-preço da demanda for infinita, qualquer variação de preço reduz a quantidade demandada a zero.;Certo. Isso caracteriza demanda perfeitamente elástica.;
Bem normal tem elasticidade-renda positiva.;Certo. A demanda aumenta com o aumento da renda.;
Bem inferior tem elasticidade-renda negativa.;Certo. A demanda diminui com o aumento da renda.;
Um imposto sobre um bem com demanda elástica reduz mais a quantidade comprada que em caso de demanda inelástica.;Certo. O consumidor é mais sensível a preço quando a demanda é elástica.;
O deslocamento da CPP ocorre sempre que há aumento de preços.;Errado. A CPP desloca-se com mudanças tecnológicas ou aumento de recursos produtivos, não com preços.;
Curvas de indiferença convexas representam preferência por diversidade.;Certo. O consumidor prefere combinações equilibradas de bens.;
A curva de demanda de um bem de Giffen é positivamente inclinada.;Certo. O aumento do preço leva a aumento na quantidade demandada.;
Curvas de indiferença não podem se cruzar.;Certo. O cruzamento implicaria preferências inconsistentes.;
A demanda de bens de luxo é geralmente mais elástica.;Certo. Bens de luxo são mais sensíveis ao preço.;
A elasticidade-preço da oferta é sempre positiva.;Certo. Em geral, aumento de preços leva a maior quantidade ofertada.;
A elasticidade-cruzada positiva indica bens substitutos.;Certo. Quando o preço de um bem sobe e aumenta a demanda de outro, são substitutos.;
A elasticidade-cruzada negativa indica bens complementares.;Certo. Quando o preço de um bem sobe e a demanda de outro cai, são complementares.;
Se a oferta de um bem tiver elasticidade-preço zero, a demanda determinará unicamente o preço de equilíbrio.;Certo. A oferta é perfeitamente inelástica (curva vertical), então o preço varia conforme a demanda.;
Um bem de Giffen tem elasticidade-renda da demanda maior que 1.;"Errado. Bens de Giffen são inferiores e não se enquadram nesse padrão; sua demanda sobe com o preço, não com a renda.";
A elasticidade-preço da demanda de um bem essencial tende a ser elástica.;Errado. É inelástica, pois o consumidor precisa do bem mesmo com aumento de preço.;
Se a elasticidade-preço da demanda é unitária, a receita total não se altera com mudanças de preço.;Certo. Quando;
Campanhas de fidelização tornam a demanda mais inelástica.;Certo. A lealdade reduz a sensibilidade ao preço.;
Se a elasticidade-preço da demanda for infinita, os vendedores abandonarão o mercado.;Errado. Mesmo com demanda perfeitamente elástica, o produtor vende até o ponto em que o preço compensa o imposto.;
A demanda por bens que representam pequena fatia do orçamento tende a ser inelástica.;Certo. O impacto do preço é pequeno no orçamento, reduzindo a sensibilidade.;
Bens inferiores têm demanda crescente à medida que a renda aumenta.;Errado. A demanda por bens inferiores diminui com o aumento da renda.;
A redução do IOF tende a deslocar a fronteira de possibilidades de produção para a direita.;Certo. Estimula poupança e investimento, aumentando a capacidade produtiva.;
O deslocamento da curva de demanda ocorre com mudança no preço do bem.;Errado. Mudança no preço gera movimento ao longo da curva, não deslocamento.;
Se a demanda é perfeitamente inelástica, a curva é vertical.;Certo. A quantidade não varia independentemente do preço.;
A curva de oferta perfeitamente elástica é horizontal.;Certo. O preço é fixo, mas a quantidade pode variar livremente.;
A elasticidade-preço da demanda é positiva.;Errado. É negativa, pois a relação entre preço e quantidade demandada é inversa.;
Quanto mais substitutos um bem tiver, mais elástica será sua demanda.;Certo. Substituibilidade aumenta a sensibilidade ao preço.;
Se a elasticidade da demanda for maior que 1, a demanda é inelástica.;Errado. Nesse caso, a demanda é elástica.;
A elasticidade-preço da oferta é maior no longo prazo do que no curto prazo.;Certo. Com mais tempo, os produtores ajustam melhor sua produção.;
Um aumento de preço sempre reduz a receita total.;Errado. Se a demanda for inelástica, a receita total pode aumentar.;
A curva de possibilidades de produção se desloca com mudança tecnológica.;Certo. Inovação aumenta a capacidade produtiva da economia.;
Todos os bens normais são bens de luxo.;Errado. Bens normais podem ser de necessidade (elasticidade-renda entre 0 e 1) ou de luxo (>1).;
Quando a elasticidade-preço da demanda é zero, o preço não afeta a quantidade demandada.;Certo. A demanda é perfeitamente inelástica.;
Bens viciantes tendem a ter demanda inelástica.;Certo. O consumo é pouco sensível ao preço.;
O preço da carne aumentar e a demanda por frango subir indica que frango é substituto.;Certo. O aumento do preço de um bem leva à maior demanda do substituto.;
O deslocamento da curva de oferta pode ocorrer com variações nos custos de produção.;Certo. A mudança no custo altera a disposição do produtor em ofertar.;
Se a elasticidade-preço da demanda é menor que 1, o bem é considerado inelástico.;Certo. Pequenas variações de preço geram variações menores de quantidade.;
A receita total aumenta se o preço sobe e a demanda é elástica.;Errado. Neste caso, a queda na quantidade será proporcionalmente maior.;
O imposto sobre um bem recai mais sobre quem tem menor elasticidade.;Certo. Quem tem menor sensibilidade ao preço absorve mais o imposto.;
A elasticidade-preço da demanda varia ao longo da curva de demanda.;Certo. Na parte superior da curva a elasticidade tende a ser maior.;
Um bem de consumo saciado tem elasticidade-renda nula.;Certo. Mudanças na renda não alteram a quantidade consumida.;
A oferta perfeitamente inelástica implica que a quantidade ofertada não muda com o preço.;Certo. A curva é vertical.;
O aumento da renda desloca a curva de demanda de um bem normal para a esquerda.;Errado. Para a direita, pois há maior capacidade de consumo.;
Bens com pequena participação no orçamento tendem a ter demanda inelástica em relação ao preço.;Certo. Como o impacto no orçamento é pequeno, o consumidor tende a manter o consumo mesmo com aumento de preço.;
Elasticidade-preço unitária implica em variações de preço sem alterar a receita total.;Certo. Quando a elasticidade-preço da demanda é igual a 1, a receita total permanece constante.;
Em mercado de concorrência perfeita, os vendedores repassam totalmente o imposto ao consumidor.;"Errado. A demanda é infinitamente elástica; o preço não aumenta e o produtor arca com o imposto.";
A incidência do imposto depende das elasticidades da oferta e da demanda.;Certo. O fardo do imposto é repartido conforme a sensibilidade (elasticidade) das curvas.;
Se a demanda for infinitamente elástica, o vendedor abandona o mercado após imposto específico.;Errado. O imposto recai sobre o produtor, mas ele continuará no mercado até onde for lucrativo.;
Todos os bens consumidos por um indivíduo não podem ser inferiores.;Certo. Com aumento de renda, o consumo de pelo menos alguns bens deve aumentar, caracterizando-os como normais.;
Produtores de bens essenciais não aumentam receita ao reduzir oferta.;Errado. A demanda é inelástica, e o aumento do preço pode elevar a receita.;
Campanhas publicitárias bem-sucedidas tornam a demanda mais inelástica e deslocam-na para a direita.;Certo. A fidelização reduz a sensibilidade ao preço e aumenta a demanda.;
Aumento no preço da passagem de ônibus reduz demanda se for bem inferior.;Errado. O efeito renda negativo não reforça o substituição, pois substitutos são mais caros.;
Preço mínimo causa maior excedente se a oferta for inelástica.;Errado. Quanto mais elástica for a oferta, maior será o excedente.;
Vendas online reduzem custos e deslocam a oferta de passagens para a direita e para baixo.;Certo. Redução de custos aumenta a oferta e permite menor preço.;
Gripe aviária na Ásia aumenta demanda por frango brasileiro, deslocando a curva para cima e direita.;Certo. A demanda externa cresce, elevando a demanda total no Brasil.;
Aumento do crédito para eletrodomésticos desloca a oferta para a esquerda.;"Errado. Apenas a demanda se desloca; a oferta se ajusta ao novo equilíbrio.";
Concursos simultâneos aumentam o custo de oportunidade entre eles.;Certo. Fazer um implica em abrir mão do outro, elevando o custo de oportunidade.;
Combate ao tráfico eleva o preço das drogas e os gastos, agravando a criminalidade.;Certo. Demanda inelástica implica maior gasto com preço elevado.;
Bem com demanda elástica reduz receita total com aumento de preço.;Certo. A redução da quantidade demandada supera o efeito do aumento de preço.;
Bem com demanda perfeitamente inelástica mantém a quantidade consumida mesmo com aumento de preço.;Certo. A quantidade não varia, logo o consumo permanece.;
Imposto em mercado com oferta elástica recai mais sobre consumidores.;Errado. A maior parte recai sobre quem tem menor elasticidade – neste caso, os consumidores.;
Subsídio à produção desloca a curva de oferta para a direita.;Certo. Redução de custo incentiva maior oferta ao mesmo preço.;
Demanda por bens de luxo tende a ser elástica.;Certo. Pequenas variações no preço causam grandes variações na quantidade demandada.;
Imposto sobre bem com demanda inelástica gera maior arrecadação com menor perda de bem-estar.;Certo. A quantidade consumida se altera pouco, mantendo a receita tributária alta.;
Custo de oportunidade é o valor da melhor alternativa sacrificada.;Certo. Conceito fundamental da teoria econômica.;
A curva de demanda individual é sempre crescente.;Errado. Ela é decrescente, refletindo a lei da demanda.;
Concorrência perfeita permite às firmas influenciarem o preço de mercado.;"Errado. O preço é determinado pelo mercado; firmas são tomadoras de preço.";
Mercado monopolista tem barreiras à entrada e poder de fixar preços.;Certo. Característica típica do monopólio.;
Preço máximo abaixo do equilíbrio causa escassez.;Certo. A demanda excede a oferta ao preço imposto.;
Preço mínimo acima do equilíbrio causa excedente.;Certo. A oferta excede a demanda ao preço imposto.;
Curva de oferta é normalmente crescente devido ao aumento de custo marginal.;Certo. Produzir mais geralmente custa mais.;
Bem Giffen é aquele cuja demanda aumenta quando seu preço sobe.;Certo. Exceção à lei da demanda.;
Elasticidade-preço cruzada positiva indica bens substitutos.;Certo. Aumento no preço de um aumenta a demanda do outro.;
Elasticidade-renda negativa caracteriza bem inferior.;Certo. A demanda cai quando a renda aumenta.;
Se a demanda interna é dada por Q = 1000 - 25P, um preço de R$30 implica consumo de 250 unidades.;Certo. Substituindo P = 30: Q = 1000 - 25×30 = 250.;
Se a demanda interna é dada por Q = 1000 - 25P, um preço de R$30 implica consumo de 250 unidades.;Certo. Substituindo P = 30: Q = 1000 - 25×30 = 250.;
2;Se a demanda é de 650 unidades, o preço correspondente é R$16.;Errado. 650 = 1000 - 25P → P = 14.
3;Com preço internacional de R$10, uma tarifa ad valorem de 40% elevará o preço para R$14.;"Certo. 40% de 10 = 4; 10 + 4 = 14."
4;Uma tarifa de 50% elevaria o preço internacional de R$10 para R$15.;"Certo. 50% de 10 = 5; 10 + 5 = 15."
5;Para alcançar preço doméstico de R$14, a tarifa necessária sobre R$10 é de 30%.;"Errado. 14 = 10 + 40%; logo a tarifa é de 40%."
6;Com tarifa de 10%, o preço do bem seria R$11, insuficiente para reduzir demanda a 650 unidades.;Certo. P = 11 → Q = 1000 - 275 = 725 > 650.
7;A ausência de comércio exterior implica preço de equilíbrio doméstico de R$20.;Errado. Q = 250 → P = 30.
8;O governo deseja estimular o consumo aumentando a tarifa de importação.;Errado. A tarifa aumenta o preço, o que reduz o consumo.
9;Se a tarifa for de 20%, o preço internacional de R$10 se tornará R$12.;"Certo. 20% de 10 = 2; 10 + 2 = 12."
10;Uma tarifa de 60% elevaria o preço para R$18.;"Certo. 60% de 10 = 6; 10 + 6 = 16."
11;Para atingir uma demanda de 800 unidades, o preço deveria ser de R$8.;Certo. 800 = 1000 - 25P → P = 8.
12;Se o governo quer que o consumo interno seja de 700 unidades, o preço deverá ser R$12.;Certo. 700 = 1000 - 25P → P = 12.
13;Uma tarifa sobre o preço internacional reduz a quantidade demandada no país.;Certo. Aumento do preço reduz a demanda.
14;A tarifa ad valorem não altera o preço final pago pelo consumidor.;Errado. A tarifa aumenta o preço ao consumidor.
15;Se a tarifa ad valorem for de 100%, o preço do bem dobrará.;"Certo. 100% de 10 = 10; 10 + 10 = 20."
16;Para cada R$1 de aumento no preço, a quantidade demandada cai 25 unidades.;Certo. O coeficiente da função demanda é -25.
17;O ponto de saturação da demanda ocorre em P = 40.;Certo. Q = 0 → 1000 - 25P = 0 → P = 40.
18;Se o preço for zero, a demanda será infinita.;Errado. P = 0 → Q = 1000.
19;Uma queda de preço de R$2 aumenta a demanda em 50 unidades.;Certo. ΔQ = -25 × ΔP = -25 × (-2) = 50.
20;Uma tarifa de importação visa proteger o produtor nacional da concorrência estrangeira.;Certo. Ao encarecer importados, favorece a produção interna.
21;Se a demanda é inelástica, o aumento do preço reduz proporcionalmente mais a quantidade.;Errado. Se é inelástica, a quantidade cai menos que proporcionalmente.
22;Para um preço de R$25, a demanda será de 375 unidades.;Certo. Q = 1000 - 25×25 = 375.
23;Com tarifa de 30%, o preço internacional de R$10 sobe para R$13.;"Certo. 30% de 10 = 3; 10 + 3 = 13."
24;A curva de demanda é linear e decrescente.;Certo. Q = 1000 - 25P é função linear com coeficiente negativo.
25;Para atingir uma demanda de 600 unidades, o preço deve ser R$16.;Certo. 600 = 1000 - 25P → P = 16.
26;Uma política de tarifa afeta diretamente a curva de oferta.;Errado. Ela afeta a demanda efetiva por bens importados.
27;Com tarifa de 40%, a demanda será de 650 unidades.;Certo. P = 14 → Q = 1000 - 350 = 650.
28;O preço de equilíbrio com mercado fechado é mais baixo que com tarifa.;"Errado. Com mercado fechado, o preço é R$30; com tarifa de 40%, é R$14."
29;Quanto maior a tarifa, menor será a demanda interna por bens importados.;Certo. A tarifa encarece o produto, reduzindo o consumo.
O equilíbrio do mercado ocorre quando a quantidade demandada for igual à ofertada.;Certo. O equilíbrio ocorre quando Qd=QoQ_d = Q_oQd​=Qo​.;
2;Se Qd=10−3pQ_d = 10 - 3pQd​=10−3p e Qo=5+2pQ_o = 5 + 2pQo​=5+2p, o preço de equilíbrio é 1.;Certo. Igualando: 10−3p=5+2p10 - 3p = 5 + 2p10−3p=5+2p → p=1p = 1p=1.
3;Com preço de equilíbrio p=1p = 1p=1, a quantidade de equilíbrio é 7.;Certo. Substituindo em qualquer equação: Q=10−3(1)=7Q = 10 - 3(1) = 7Q=10−3(1)=7.
4;Se o preço do bem for 3, a quantidade demandada será 2 unidades.;Certo. Qd=10−3×3=1Q_d = 10 - 3×3 = 1Qd​=10−3×3=1. Erro! A resposta correta seria 1 unidade.
5;Se o preço do bem for 3, a quantidade ofertada será 11 unidades.;Certo. Qo=5+2×3=11Q_o = 5 + 2×3 = 11Qo​=5+2×3=11.
6;Para p=0p = 0p=0, a demanda será 10 e a oferta será 5.;Certo. Qd=10Q_d = 10Qd​=10, Qo=5Q_o = 5Qo​=5.
7;Um aumento no preço sempre reduz a quantidade ofertada.;Errado. A oferta tem relação direta com o preço: o aumento do preço aumenta a oferta.
8;Uma redução no preço leva a uma queda na quantidade demandada.;Errado. Redução no preço aumenta a quantidade demandada.
9;Se p=2p = 2p=2, a quantidade demandada será 4 e a ofertada será 9.;"Certo. Qd=10−6=4Q_d = 10 - 6 = 4Qd​=10−6=4; Qo=5+4=9Q_o = 5 + 4 = 9Qo​=5+4=9."
10;O excesso de demanda ocorre quando o preço estiver acima do equilíbrio.;Errado. Ocorre quando o preço está abaixo do equilíbrio.
11;Se o preço for menor que 1, haverá excesso de demanda.;Certo. Porque a demanda será maior que a oferta.
12;Se o preço for maior que 1, haverá excesso de oferta.;Certo. A oferta será maior que a demanda.
13;Se o preço for R$5, o mercado estará em equilíbrio.;Errado. Qd=10−15=−5Q_d = 10 - 15 = -5Qd​=10−15=−5, impossível. Não há equilíbrio nesse preço.
14;O ponto de equilíbrio representa uma situação de escassez.;Errado. O equilíbrio elimina escassez e excesso.
15;Um imposto sobre o produtor desloca a curva de oferta para a esquerda.;Certo. Impostos reduzem a oferta.
16;Um subsídio ao produtor desloca a curva de oferta para a direita.;Certo. Subsidia-se a produção, aumentando-a.
17;Um aumento na preferência do consumidor desloca a curva de demanda para a esquerda.;Errado. A demanda se desloca para a direita.
18;Um aumento no preço de um bem substituto pode aumentar a demanda pelo bem analisado.;Certo. Isso ocorre por substituição.
19;A curva de demanda dada por Qd=10−3pQ_d = 10 - 3pQd​=10−3p é negativamente inclinada.;Certo. A relação inversa entre p e Q indica inclinação negativa.
20;A curva de oferta Qo=5+2pQ_o = 5 + 2pQo​=5+2p tem inclinação positiva.;Certo. O preço aumenta junto com a quantidade.
21;Em equilíbrio, Qd=Qo=7Q_d = Q_o = 7Qd​=Qo​=7.;Certo. Substituindo p=1p = 1p=1 nas duas funções.
22;Políticas de facilitação da entrada de mão de obra reduzem os custos e deslocam a curva de oferta para a direita.;Certo. Mais insumo trabalho = maior oferta.
23;Se o preço aumentar de R$1 para R$2, a quantidade demandada aumentará.;Errado. O aumento de preço reduz a quantidade demandada.
24;Se o preço cair de R$1 para R$0, a oferta cairá de 7 para 5.;Certo. Qo(1)=7Q_o(1) = 7Qo​(1)=7, Qo(0)=5Q_o(0) = 5Qo​(0)=5.
25;No equilíbrio, não há pressão para mudança de preço.;Certo. Oferta = demanda.
26;Se o governo impuser um preço mínimo de R$2, haverá excesso de oferta.;Certo. Qo=9Q_o = 9Qo​=9, Qd=4Q_d = 4Qd​=4, excesso de oferta = 5.
27;Um preço máximo abaixo do preço de equilíbrio gera excesso de demanda.;Certo. A demanda > oferta nesse caso.
28;A curva de oferta é independente da tecnologia disponível.;Errado. Melhor tecnologia reduz custos e aumenta a oferta.
29;A demanda de mercado depende apenas do preço.;Errado. Também depende da renda, gostos, expectativas etc.
30;Um aumento na renda pode aumentar a demanda por bens normais.;Certo. Bens normais têm demanda crescente com aumento de renda.
O aumento no preço de estacionamento causa um deslocamento ao longo da curva de demanda por táxi.;Errado. Isso causa um deslocamento da curva de demanda por táxi para a direita, pois altera um fator externo (preço de bem substituto).;
2;Se o preço da gasolina subir muito, a demanda por transporte público pode aumentar.;Certo. O aumento no preço de um bem complementar (gasolina) pode aumentar a demanda por transporte público, deslocando a curva para a direita.
3;Uma queda no preço de um bem provoca deslocamento da curva de demanda para a esquerda.;Errado. A queda no preço provoca movimento ao longo da curva, não deslocamento.
4;Se o preço do próprio táxi cair, há um deslocamento da curva de demanda por táxi para a direita.;Errado. A variação do preço do bem gera movimento ao longo da curva, não deslocamento da curva.
5;O aumento da renda dos consumidores pode deslocar a curva de demanda para a direita, se o bem for normal.;Certo. Bens normais têm demanda aumentada com o aumento de renda.
6;O aumento no número de consumidores provoca deslocamento da curva de demanda para a direita.;Certo. Mais consumidores significam maior demanda em todos os níveis de preço.
7;Quando o preço de um bem substituto cai, a demanda pelo bem analisado aumenta.;Errado. A queda no preço de um substituto reduz a demanda pelo bem analisado.
8;O aumento no preço de um bem complementar reduz a demanda pelo bem analisado.;Certo. Ex: aumento da gasolina reduz demanda por carros.
9;Um aumento na preferência dos consumidores por um bem causa deslocamento da curva de demanda para a direita.;Certo. Preferência é um determinante externo à relação preço-quantidade.
10;A mudança no preço de um bem resulta em deslocamento da curva de demanda.;Errado. Mudança no preço provoca movimento ao longo da curva.
